maxDT_veg,minDT_veg,maxNT_veg,minNT_veg,DTR_veg,minDT_rep,maxNT_rep,minNT_rep,DTR_rep,maxDT_gra,maxNT_gra,minNT_gra,DTR_gra,maxDT_sow2rep,minDT_sow2rep,maxNT_sow2rep,minNT_sow2rep,DTR_sow2rep,maxDT_sow2gra,minDT_sow2gra,maxNT_sow2gra,minNT_sow2gra,DTR_sow2gra,MLDS_veg,MLWS_veg,R10mm_veg,R20mm_veg,SDII_veg,Rx1day_veg,Rx5day_veg,Rtotal_veg,MLDS_rep,Rtotal_rep,MLWS_sow2rep,R10mm_sow2rep,R20mm_sow2rep,SDII_sow2rep,Rx1day_sow2rep,Rx5day_sow2rep,Rtotal_sow2rep,MLDS_sow2gra,MLWS_sow2gra,R10mm_sow2gra,R20mm_sow2gra,SDII_sow2gra,Rx1day_sow2gra,Rx5day_sow2gra,Rtotal_sow2gra,year,lat,lon,id
25.7,17.31,15.37,10.93,8.712368421052632,20.88,14.82,9.26,11.26074074074074,24.69,13.75,5.38,13.59125,25.7,17.31,15.37,10.3,9.121477272727272,25.7,17.31,15.37,5.38,10.699044117647059,10,39,11,8,9.231964285714286,40.28,114.85,510.36,16,64.27,39,11,8,8.992586206896553,40.28,114.85,513.99,26,39,11,8,8.802166666666666,40.28,114.85,517.86,2013,13.3742,39.0925,920
29.08,20.53,16.55,11.5,11.822987012987014,23.63,14.62,8.84,13.441153846153846,27.49,13.99,8.58,13.176122448979593,29.08,20.53,16.55,10.4,11.891704545454544,29.08,20.53,16.55,8.58,12.351094890510948,26,5,1,1,12.064615384615385,90.51,128.75,147.03,11,6.71,5,1,1,10.255,90.51,128.75,152.55,26,5,1,1,8.3932,90.51,128.75,192.87,2015,13.3707,39.08,922
23.12,16.64,17.81,13.77,4.3122535211267605,18.55,17.81,13.43,5.608333333333333,23.06,16.3,11.98,7.733888888888889,23.12,16.64,17.81,13.77,4.353375,23.12,16.64,17.81,11.98,5.715671641791045,9,58,18,10,10.942786885245901,34.57,107.46000000000001,664.29,8,134.75,58,20,11,10.969999999999999,34.57,107.46000000000001,752.92,28,58,22,11,10.544615384615385,34.57,107.46000000000001,812.16,2013,11.70623,38.75922,923
23.16,18.92,17.87,12.92,5.134788732394366,20.61,15.11,11.83,7.7508333333333335,23.38,15.99,9.47,8.413518518518519,23.16,18.92,17.87,11.83,5.448125,23.38,18.92,17.87,9.47,6.643134328358209,7,38,18,1,7.562096774193549,24.35,66.73,466.25,23,1.15,38,18,1,7.56241935483871,24.35,66.73,466.25,33,38,18,1,6.804444444444445,24.35,66.73,481.82,2014,11.70623,38.75922,924
28.5,22.45,16.6,12.48,11.515454545454546,22.45,15.43,12.06,13.487307692307692,27.89,15.43,8.86,13.683469387755101,28.81,22.45,16.6,12.06,11.865113636363636,28.81,22.45,16.6,8.86,12.515474452554745,15,35,2,0,3.8533999999999997,10.94,33.81,183.68,16,9,35,2,0,3.811346153846154,10.94,33.81,187.46,23,35,3,0,4.015333333333333,11.74,33.81,220.58,2015,8.941444,39.183917,925
29.08,20.53,16.63,12.1,11.038333333333334,22.01,14.51,11.5,13.436399999999999,27.88,14.62,8.58,13.224807692307692,29.08,20.53,16.63,11.63,11.36109756097561,29.08,20.53,16.63,8.58,12.084328358208955,26,12,5,1,11.549545454545454,90.51,128.75,247.01,9,4.99,12,5,1,11.144347826086957,90.51,128.75,248.54,26,12,5,1,8.943333333333333,90.51,128.75,280.24,2015,13.3742,39.0925,926
29.08,20.53,16.63,11.63,11.044675324675325,22.01,14.62,11.5,13.317083333333333,27.88,14.62,8.58,13.225306122448979,29.08,20.53,16.63,11.63,11.362790697674418,29.08,20.53,16.63,8.58,12.038814814814815,26,13,6,1,11.267083333333334,90.51,128.75,263.28000000000003,9,4.99,13,6,1,10.9752,90.51,128.75,265.55,26,13,6,1,9.113823529411764,90.51,128.75,294.98,2015,13.3742,39.0925,927
23.16,18.29,17.87,14.34,4.409411764705882,19.49,17.16,12.92,6.0508,23.38,15.99,9.47,8.0425,23.16,18.29,17.87,14.2,4.58525641025641,23.38,18.29,17.87,9.47,6.030074626865671,1,53,21,5,9.636060606060607,40.29,132.95,634.9,6,119.13,53,24,6,9.648157894736842,40.29,132.95,732.1800000000001,33,53,24,6,8.687241379310345,40.29,132.95,748.9,2014,11.714171,38.969242,928
23.16,18.29,17.87,14.34,4.458,19.49,16.04,12.92,6.602916666666667,23.38,15.99,10.65,8.0624,23.16,18.29,17.87,13.72,4.702619047619048,23.38,18.29,17.87,10.65,5.956268656716418,1,54,24,6,9.784931506849315,40.29,132.95,713.22,11,104.77,54,25,6,9.566923076923077,40.29,132.95,743.75,33,54,25,6,8.706931818181818,40.29,132.95,759.32,2014,11.721902,38.969496,929
29.08,20.53,16.63,12.1,10.655897435897435,22.01,14.87,11.63,13.289615384615384,27.88,14.62,8.58,13.792978723404255,29.08,20.53,16.63,11.63,10.877752808988763,29.08,20.53,16.63,8.58,11.885220588235294,26,15,7,2,10.882424242424243,90.51,128.75,351.73,9,2.7199999999999998,15,7,2,10.362,90.51,128.75,354.45,26,15,7,2,9.061162790697674,90.51,128.75,375.82,2015,13.3742,39.0925,930
23.16,18.29,17.87,14.34,4.491388888888888,19.49,16.71,12.92,6.461666666666667,23.38,15.99,9.47,8.153018867924528,23.16,18.29,17.87,13.72,4.716666666666667,23.38,18.29,17.87,9.47,6.075820895522388,1,52,22,5,9.467714285714285,40.29,132.95,661.66,10,107.37,52,23,6,9.46,40.29,132.95,716.54,33,52,23,6,8.593023255813954,40.29,132.95,732.11,2014,11.6486,38.92529,932
22.97,16.64,17.81,13.77,4.283333333333333,18.55,17.81,13.43,5.60625,23.06,16.3,11.98,7.505094339622642,23.12,16.64,17.81,13.77,4.362962962962963,23.12,16.64,17.81,11.98,5.605746268656716,7,61,18,11,11.03046875,34.57,107.46000000000001,703.61,9,122.17,61,19,12,11.047571428571429,34.57,107.46000000000001,769.32,28,61,22,12,10.639506172839505,34.57,107.46000000000001,851.48,2013,11.709753,38.964096,933
23.16,18.29,17.87,14.34,4.5047999999999995,19.49,16.04,12.83,6.766,23.38,15.99,9.47,8.15530612244898,23.16,18.29,17.87,12.92,4.804941176470588,23.38,18.29,17.87,9.47,6.030074626865671,1,53,23,6,9.748493150684931,40.29,132.95,710.5600000000001,13,102.67,53,24,6,9.557142857142857,40.29,132.95,733.33,33,53,24,6,8.687241379310345,40.29,132.95,748.9,2014,11.67813,38.69022,934
27.95,22.77,16.63,12.48,11.064871794871795,22.45,15.29,12.48,13.4325,28.81,15.43,8.86,13.662619047619048,28.5,22.77,16.63,12.48,11.421149425287357,28.81,22.45,16.63,8.86,12.150930232558139,4,45,2,0,4.023809523809524,10.94,38.77,246.55,18,8.15,45,2,0,4.037301587301587,10.94,38.77,246.55,23,45,3,0,4.196142857142857,11.74,38.77,277.54,2015,8.949139,39.182639,936
21.58,16.54,13.33,6.68,8.273205128205129,18.02,9.6,5.53,12.054583333333333,22.57,10.99,3.78,12.5925,21.58,16.54,13.33,6.43,8.655747126436781,22.57,16.54,13.33,3.78,9.978015267175573,14,43,7,0,5.698852459016393,17.89,48.13,343.92,24,0,43,7,0,5.700983606557377,17.89,48.13,343.92,45,43,7,0,5.63765625,17.89,48.13,349.19,2014,9.775917,39.14075,938
21.58,16.54,13.33,6.92,8.229142857142858,18.01,9.6,5.53,12.0128,22.57,10.99,3.78,12.706326530612245,21.58,16.54,13.33,6.43,8.689,22.57,16.54,13.33,3.78,10.214961240310078,13,36,7,0,6.014814814814815,17.89,48.13,321.09,25,0,36,7,0,6.017222222222222,17.89,48.13,321.09,45,36,7,0,5.870344827586207,17.89,48.13,328.16,2014,9.929528,39.190611,940
28.81,22.45,16.6,12.06,12.041923076923077,22.96,15.43,9.64,13.3225,27.16,14.82,8.86,14.046046511627907,28.81,22.45,16.6,11.53,12.112528735632184,28.81,22.45,16.6,8.86,12.752076923076922,23,24,1,0,3.328780487804878,10.94,30.41,125.16,5,26.77,24,1,0,3.341162790697674,10.94,30.41,130.38,23,24,2,0,3.646938775510204,11.74,30.41,158.28,2015,8.773389,39.247333,945
23.86,17.52,13.93,10.52,8.821780821917809,18.08,12.95,8.88,9.90576923076923,23.74,11.95,6.57,12.324255319148936,23.86,17.52,13.93,9.59,8.925833333333333,23.86,17.52,13.93,6.57,10.145114503816794,3,27,10,0,5.494677419354839,18.96,55.93,333.85,5,51.24,27,11,0,5.341449275362319,18.96,55.93,360.55,24,27,11,0,5.169367088607595,18.96,55.93,394.39,2015,9.801222,39.181111,946
23.16,18.29,17.87,12.92,5.027333333333333,20.61,15.11,11.83,7.7508333333333335,23.38,15.99,9.47,8.379999999999999,23.16,18.29,17.87,11.83,5.337261904761904,23.38,18.29,17.87,9.47,6.472611940298507,7,42,19,1,7.607575757575758,24.35,66.73,499.5,23,1.15,42,19,1,7.607878787878788,24.35,66.73,499.5,33,42,19,1,6.870263157894737,24.35,66.73,515.07,2014,11.67897,38.69042,951
23.16,18.29,17.87,14.83,4.4912857142857145,19.49,16.04,12.92,6.6240000000000006,23.38,15.99,9.47,8.164074074074074,23.16,18.29,17.87,13.72,4.77875,23.38,18.29,17.87,9.47,6.142985074626866,1,49,20,5,9.132941176470588,40.29,132.95,619.96,12,104.77,49,21,5,8.945616438356163,40.29,132.95,650.49,33,49,21,5,8.109397590361446,40.29,132.95,666.0600000000001,2014,11.70623,38.75922,952
23.12,16.64,17.81,13.77,4.371428571428572,18.55,17.7,13.43,5.8552,23.5,16.3,10.77,8.006481481481481,23.12,16.64,17.81,13.43,4.529625,23.5,16.64,17.81,10.77,5.9307462686567165,9,54,16,8,10.024333333333335,34.57,107.46000000000001,598.24,5,138.16,54,18,9,10.21720588235294,34.57,107.46000000000001,689.86,28,54,20,9,10.047702702702702,34.57,107.46000000000001,733.21,2013,11.70269,38.75876,953
23.16,18.29,17.87,14.34,4.308873239436619,19.49,17.16,13.72,5.905833333333334,23.38,15.99,10.74,7.904074074074074,23.16,18.29,17.87,14.2,4.4525,23.38,18.29,17.87,10.74,5.843432835820895,1,57,24,6,10.232173913043479,40.29,132.95,704.94,4,120.15,57,26,7,10.13423076923077,40.29,132.95,789.39,33,57,27,7,9.200555555555555,40.29,132.95,821.94,2014,11.733649,38.744496,954
22.54,18.92,17.87,11.83,5.505416666666667,20.62,15.11,10.74,8.4275,23.89,15.99,9.47,8.50188679245283,22.54,18.92,17.87,11.83,5.78320987654321,23.89,18.92,17.87,9.47,6.858507462686567,15,31,17,1,7.999818181818182,24.35,66.73,437.37,24,0,31,17,1,7.999818181818182,24.35,66.73,437.37,33,31,17,1,6.945671641791045,24.35,66.73,455.48,2014,11.81314806,38.69631142,955
23.16,18.29,17.87,14.34,4.359285714285714,19.49,17.16,12.92,6.0508,23.38,15.99,10.74,7.935740740740741,23.16,18.29,17.87,14.2,4.537,23.38,18.29,17.87,10.74,5.906641791044776,1,55,22,6,9.98279411764706,40.29,132.95,677.75,6,119.13,55,25,7,9.950128205128205,40.29,132.95,775.03,33,55,25,7,8.973033707865168,40.29,132.95,791.75,2014,11.67036,38.68385,956
22.67,17.09,14.83,9.95,6.3932,17.81,12.19,8.91,8.607916666666666,22.89,12.41,5.18,10.7172,22.67,17.09,14.83,9.6,6.654523809523809,22.89,17.09,14.83,5.18,8.17044776119403,2,32,13,3,7.097205882352942,34.52,103.29,478.06,14,64.77,32,13,3,7.039710144927536,34.52,103.29,479.24,33,32,13,3,6.955555555555556,34.52,103.29,486.04,2014,11.78812,39.0015,957
23.16,18.92,17.87,12.83,5.412535211267605,20.97,15.11,11.83,8.287916666666666,23.89,15.99,9.47,8.552592592592593,23.16,18.92,17.87,11.83,5.698125,23.89,18.92,17.87,9.47,6.848432835820895,13,32,18,1,8.057678571428571,24.35,66.73,448.61,24,0,32,18,1,8.057678571428571,24.35,66.73,448.61,33,32,18,1,7.097462686567165,24.35,66.73,465.65,2014,11.64233,38.92144,958
22.67,17.09,14.58,8.91,7.241333333333333,18.55,11.39,7.25,10.860416666666666,23.19,12.41,5.18,11.5706,22.67,17.09,14.58,8.12,7.636785714285714,23.19,17.09,14.58,5.18,9.104626865671642,15,32,9,1,6.1739999999999995,20.38,56.480000000000004,335.78000000000003,24,0,32,9,1,6.1739999999999995,20.38,56.480000000000004,335.78000000000003,33,32,9,1,6.063220338983051,20.38,56.480000000000004,343.8,2014,11.79146,39.0167,959
22.67,17.09,14.83,10.8,6.358767123287671,17.81,12.19,8.91,8.402173913043478,22.89,12.41,5.18,10.651698113207548,22.67,17.09,14.83,9.6,6.58679012345679,22.89,17.09,14.83,5.18,8.19455223880597,2,32,13,3,7.151492537313432,34.52,103.29,474.91,12,67.98,32,13,3,7.096764705882353,34.52,103.29,476.09,33,32,13,3,7.0091549295774644,34.52,103.29,482.89,2014,11.77803,39.02333,960
23.16,18.92,17.87,12.92,5.286056338028169,20.97,15.11,11.83,8.05125,23.89,15.99,9.47,8.476851851851851,23.16,18.92,17.87,11.83,5.58425,23.89,18.92,17.87,9.47,6.749925373134328,10,35,18,1,7.714745762711865,24.35,66.73,452.57,24,0,35,18,1,7.715084745762712,24.35,66.73,452.57,33,35,18,1,6.9055072463768115,24.35,66.73,468.14,2014,11.81847886,38.68362801,961
27.95,22.77,16.63,12.48,11.046363636363637,22.45,15.29,12.06,13.488076923076923,28.81,15.43,8.86,13.908979591836735,28.5,22.45,16.63,12.48,11.399545454545455,28.81,22.45,16.63,8.86,12.297080291970802,4,45,2,0,4.0193650793650795,10.94,38.77,246.55,19,8.15,45,2,0,4.0442857142857145,10.94,38.77,246.55,23,45,3,0,4.220714285714285,11.74,38.77,277.54,2015,8.756694,39.248194,963
23.16,18.92,17.87,12.92,5.370571428571429,20.97,15.11,11.83,8.246,23.89,15.99,9.47,8.552592592592593,23.16,18.92,17.87,11.83,5.698125,23.89,18.92,17.87,9.47,6.848432835820895,12,32,18,1,8.057678571428571,24.35,66.73,448.61,25,0,32,18,1,8.057678571428571,24.35,66.73,448.61,33,32,18,1,7.097462686567165,24.35,66.73,465.65,2014,11.70217,38.7592,965
28.06,22.77,16.64,13.99,10.925128205128205,24.04,15.56,12.48,12.569583333333332,28.81,15.43,9.64,13.547619047619047,28.06,22.77,16.64,12.48,11.074252873563218,28.81,22.45,16.64,9.64,11.87953488372093,3,45,3,0,4.130144927536232,11.13,38.77,279.98,8,30.7,45,3,0,4.165342465753424,11.13,38.77,297.4,23,45,4,0,4.288860759493671,11.74,38.77,324.17,2015,8.944028,39.175028,966
25.7,17.31,15.37,10.93,8.704054054054055,20.88,15.02,9.26,11.108571428571429,24.69,13.75,5.38,13.605102040816327,25.7,17.31,15.37,10.3,9.128620689655172,25.7,17.31,15.37,5.38,10.741470588235295,10,38,11,7,9.073703703703703,40.28,98.41,483.35,16,84.89,38,11,7,8.759122807017544,40.28,98.41,491.69,27,38,11,7,8.573389830508475,40.28,98.41,495.56,2013,13.3742,39.0925,968
21.58,16.54,13.33,7,7.926666666666667,18.01,10.34,5.78,11.070833333333333,22.57,10.99,3.78,12.155,21.58,16.54,13.33,6.43,8.270344827586207,22.57,16.54,13.33,3.78,9.575114503816794,8,45,7,0,5.7277272727272726,17.89,48.13,373.97,24,0,45,7,0,5.732727272727273,17.89,48.13,373.97,45,45,7,0,5.738676470588236,17.89,48.13,378.2,2014,9.895139,39.202444,969
21.58,16.54,13.33,9.32,7.839402985074627,16.54,11.53,6.43,9.8716,22.57,10.99,3.78,12.452181818181819,21.58,16.54,13.33,7,8.17909090909091,22.57,16.54,13.33,3.78,9.959545454545454,2,44,7,0,5.6453225806451615,17.89,48.13,347.73,19,41.17,44,7,0,5.668387096774193,17.89,48.13,347.73,45,44,7,0,5.609538461538461,17.89,48.13,353,2014,9.778222,39.139556,970
25.7,17.31,16,12.96,8.37051948051948,20.88,15.02,10.93,9.805769230769231,24.51,14.06,9.23,11.925918367346938,25.7,17.31,16,11.98,8.48409090909091,25.7,17.31,16,9.23,9.715109489051095,8,47,15,8,10.114915254237287,40.28,142.75,591.1,10,99.08,47,16,10,10.152537313432836,40.28,142.75,673.35,23,47,16,10,9.434666666666667,40.28,142.75,696.31,2013,13.3742,39.0925,971
29.08,20.53,16.63,11.63,10.94,22.01,14.62,11.5,13.415416666666667,27.88,14.62,8.58,13.220204081632653,29.08,20.53,16.63,11.63,11.288372093023256,29.08,20.53,16.63,8.58,11.989555555555555,26,14,6,1,11.0348,90.51,128.75,268.74,9,4.99,14,6,1,10.73076923076923,90.51,128.75,271.01,26,14,6,1,9.009428571428572,90.51,128.75,300.44,2015,13.3742,39.0925,972
29.08,20.53,16.63,12.1,10.61064935064935,22.01,14.87,11.63,13.364230769230769,27.88,14.62,8.58,13.514081632653062,29.08,20.53,16.63,11.63,10.912954545454545,29.08,20.53,16.63,8.58,11.843284671532846,26,15,7,2,11.0290625,90.51,128.75,345.87,9,4.99,15,7,2,10.75939393939394,90.51,128.75,347.4,26,15,7,2,9.155581395348838,90.51,128.75,379.1,2015,13.3648,39.115,973
29.08,20.53,16.63,11.63,11.184054054054053,22.01,14.62,11.5,13.063214285714286,27.49,14.58,8.58,13.221276595744682,29.08,20.53,16.63,11.5,11.571379310344827,29.08,20.53,16.63,8.58,12.150074626865672,26,9,4,1,11.7415,90.51,128.75,227.70000000000002,9,9.33,9,4,1,10.945,90.51,128.75,231.16,26,9,4,1,9.159333333333334,90.51,128.75,259.4,2015,13.3742,39.0925,974
25.7,17.31,15.37,10.93,8.712368421052632,20.88,14.82,9.26,11.26074074074074,24.69,13.75,5.38,13.59125,25.7,17.31,15.37,10.3,9.121477272727272,25.7,17.31,15.37,5.38,10.699044117647059,10,39,11,8,9.231964285714286,40.28,114.85,510.36,16,64.27,39,11,8,8.992586206896553,40.28,114.85,513.99,26,39,11,8,8.802166666666666,40.28,114.85,517.86,2013,13.3742,39.0925,975
25.7,19.93,15.23,9.26,10.015844155844157,22.34,13.75,9.23,12.509615384615385,25.48,13.75,5.38,14.088367346938774,25.7,19.93,15.23,9.23,10.383295454545454,25.7,19.93,15.23,5.38,11.708467153284671,16,21,3,4,6.473999999999999,22.72,74.23,251.38,15,3.87,21,3,4,6.392682926829269,22.72,74.23,253.6,30,21,3,4,6.2700000000000005,22.72,74.23,259.09,2013,13.3742,39.0925,976
26.07,19.55,16.19,12.82,9.502435897435898,20.34,14.45,10.08,10.839583333333334,27.38,13.93,9.06,13.908333333333333,26.07,19.55,16.19,10.08,9.641954022988505,27.38,19.55,16.19,9.06,11.031007751937985,1,68,5,0,4.767532467532468,14.12,38.87,366.19,6,70.8,68,5,0,4.783827160493828,14.12,43.12,384.59,21,68,5,0,4.663563218390805,14.12,43.12,396.23,2014,8.785111,39.237528,978
29.08,20.53,16.63,11.63,11.275,22.01,14.62,11.5,13.026538461538461,27.49,14.58,8.58,13.221276595744682,29.08,20.53,16.63,11.5,11.566179775280899,29.08,20.53,16.63,8.58,12.138161764705883,26,11,5,1,11.509545454545455,90.51,128.75,246.08,9,9.33,11,5,1,10.79875,90.51,128.75,249.54,26,11,5,1,9.16125,90.51,128.75,277.78000000000003,2015,13.3742,39.0925,979
25.7,18.65,15.37,10.93,9.069605263157895,21.2,14.06,9.23,12.092222222222222,24.69,13.75,5.38,13.518958333333334,25.7,18.65,15.37,10.11,9.544659090909091,25.7,18.65,15.37,5.38,10.94735294117647,10,34,9,5,7.671320754716981,32.2,74.23,399.14,21,17.42,34,9,5,7.673962264150944,32.2,74.23,399.14,30,34,9,5,7.448571428571428,32.2,74.23,406.85,2013,13.3742,39.0925,980
25.7,17.31,16,12.96,8.508701298701299,20.88,15.02,10.57,9.946153846153846,24.51,14.06,7.38,12.337959183673469,25.7,17.31,16,10.93,8.589886363636364,25.7,17.31,16,7.38,9.93043795620438,10,47,13,8,9.84438596491228,40.28,142.75,554.71,6,101.34,47,14,10,9.841212121212122,40.28,142.75,641.87,23,47,14,10,9.371408450704225,40.28,142.75,654.08,2013,13.3742,39.0925,981
23.16,18.92,17.87,12.92,5.2807352941176475,20.97,15.11,11.83,7.9695833333333335,23.89,15.99,9.47,8.487368421052631,23.16,18.92,17.87,11.83,5.584415584415584,23.89,18.92,17.87,9.47,6.8192537313432835,9,33,18,1,7.934035087719298,24.35,66.73,449.64,24,0,33,18,1,7.9343859649122805,24.35,66.73,449.64,33,33,18,1,6.997205882352941,24.35,66.73,466.68,2014,11.718192,38.961236,982
21.58,16.54,13.33,7,7.8764102564102565,18.01,10.34,6.43,10.862916666666667,22.57,10.99,3.78,12.147857142857143,21.58,16.54,13.33,6.43,8.222758620689655,22.57,16.54,13.33,3.78,9.500697674418605,7,45,7,0,5.7832835820895525,17.89,48.13,383.47,23,5.77,45,7,0,5.788955223880597,17.89,48.13,383.47,45,45,7,0,5.773333333333333,17.89,48.13,387.7,2014,9.924361,39.194389,983
29.08,20.53,16.63,11.63,11.080684931506848,22.01,14.62,11.5,13.298,27.88,14.62,8.58,13.237058823529411,29.08,20.53,16.63,11.63,11.451686746987951,29.08,20.53,16.63,8.58,12.131194029850747,26,10,5,1,11.708571428571428,90.51,128.75,238.75,9,4.99,10,5,1,11.356818181818182,90.51,128.75,241.02,26,10,5,1,9.20516129032258,90.51,128.75,270.45,2015,13.3946,39.0748,984
23.12,16.64,17.81,13.77,4.422465753424658,18.55,17.3,13.43,6.143913043478261,23.5,16.3,10.58,8.325471698113208,23.12,16.64,17.81,13.43,4.6466666666666665,23.5,16.64,17.81,10.58,6.101716417910448,9,51,16,9,10.258064516129032,34.57,92.54,631.99,7,134.39,51,18,9,10.101029411764706,34.57,92.54,681.52,28,51,18,9,9.880985915492957,34.57,92.54,691.23,2013,11.70623,38.75922,985
26.07,20.34,16.19,11.2,9.691369863013698,22.34,14.01,9.85,12.805,27.38,13.93,8.08,14.024893617021275,26.07,20.34,16.19,9.85,10.175476190476191,27.38,20.34,16.19,8.08,11.556564885496183,4,55,3,0,4.6825,12.65,43.12,315.54,15,19.43,55,3,0,4.664782608695652,12.65,43.12,316.57,21,55,3,0,4.575866666666666,12.65,43.12,328.43,2014,8.951139,39.179833,987
21.58,16.54,13.33,9.32,7.678714285714286,16.54,11.53,6.92,8.9924,22.57,10.99,3.78,11.968653846153845,21.58,16.54,13.33,7,7.8263750000000005,22.57,16.54,13.33,3.78,9.458181818181819,1,45,8,0,5.8533333333333335,17.89,48.13,384.11,13,61.85,45,8,0,5.863,17.89,48.13,406.46,45,45,8,0,5.852083333333334,17.89,48.13,410.69,2014,9.93775,39.203806,988
23.16,18.29,17.87,13.72,4.815217391304348,19.49,16.04,11.83,7.236296296296296,23.38,15.99,9.47,8.371320754716981,23.16,18.29,17.87,12.83,5.230246913580247,23.38,18.29,17.87,9.47,6.472611940298507,1,42,19,1,7.591363636363637,24.35,66.73,499.5,20,70.78,42,19,1,7.607878787878788,24.35,66.73,499.5,33,42,19,1,6.870263157894737,24.35,66.73,515.07,2014,11.718908,38.966657,989
23.16,18.29,17.87,15.07,4.492794117647058,19.49,16.71,12.92,6.399583333333333,23.38,15.99,9.47,8.105964912280701,23.16,18.29,17.87,13.72,4.68987012987013,23.38,18.29,17.87,9.47,6.142985074626866,1,49,19,4,8.799848484848484,40.29,132.95,579.71,9,109.49000000000001,49,21,5,8.937808219178082,40.29,132.95,650.49,33,49,21,5,8.109397590361446,40.29,132.95,666.0600000000001,2014,11.69338,38.76033,990
23.61,17.52,13.93,8.88,9.029871794871795,19.26,12.08,8.39,11.935833333333333,23.74,11.95,5.52,12.804761904761905,23.61,17.52,13.93,8.39,9.388390804597702,23.74,17.52,13.93,5.52,10.500697674418605,5,27,10,0,5.496166666666666,18.96,55.93,321.2,16,13.06,27,10,0,5.5103333333333335,18.96,55.93,321.2,24,27,10,0,5.232608695652174,18.96,55.93,346.22,2015,9.801222,39.181111,993
28.5,22.45,16.6,12.48,11.594285714285714,22.45,15.43,11.53,13.487307692307692,27.89,15.43,8.86,13.73734693877551,28.81,22.45,16.6,12.06,11.958977272727273,28.81,22.45,16.6,8.86,12.595036496350366,17,33,1,0,3.622708333333333,10.94,30.41,164.14,14,9,33,1,0,3.5986000000000002,10.94,30.41,167.92,23,33,2,0,3.817241379310345,11.74,30.41,201.04,2015,8.947306,39.093,994
26.07,20.34,16.19,10.08,9.773205128205127,22.43,14.01,9.85,13.077083333333333,27.38,13.93,8.12,13.97906976744186,26.07,20.34,16.19,9.85,10.147126436781608,27.38,20.34,16.19,8.12,11.414615384615384,6,58,3,0,4.633802816901408,12.65,43.12,325.69,15,6.01,58,3,0,4.6113888888888885,12.65,43.12,326.71999999999997,21,58,3,0,4.512820512820513,12.65,43.12,338.58,2014,8.747528,39.223222,995
29.08,20.53,16.63,11.63,10.99,22.01,14.62,11.5,13.258461538461539,27.88,14.62,8.58,13.153191489361703,29.08,20.53,16.63,11.5,11.39123595505618,29.08,20.53,16.63,8.58,12.00014705882353,26,14,6,1,11.0348,90.51,128.75,268.74,9,4.99,14,6,1,10.785384615384617,90.51,128.75,271.01,26,14,6,1,9.009428571428572,90.51,128.75,300.44,2015,13.3742,39.0925,996
26.07,19.55,16.19,12.82,9.504415584415584,20.34,14.43,9.85,11.214615384615385,27.38,13.93,8.12,13.942857142857143,26.07,19.55,16.19,10.08,9.761818181818182,27.38,19.55,16.19,8.12,11.257226277372263,1,66,5,0,4.867236842105263,14.12,43.12,369,8,69.25,66,5,0,4.8025,14.12,43.12,380.44,21,66,5,0,4.708372093023256,14.12,43.12,392.3,2014,8.720806,39.212194,997
25.98,20.34,15.57,9.49,10.852328767123288,23.07,12.92,9.06,14.428461538461539,27.38,13.93,7.93,14.48468085106383,25.98,20.34,15.57,9.06,11.353928571428572,27.38,20.34,15.57,7.93,12.477175572519084,17,35,2,0,4.784897959183674,12.65,43.12,228.60999999999999,12,2.5,35,2,0,4.670980392156863,12.65,43.12,231.10999999999999,21,35,2,0,4.516379310344828,12.65,43.12,244.52,2014,8.779667,39.232833,998
28.5,22.45,16.6,12.48,11.661948051948052,22.45,15.43,11.53,13.46923076923077,27.89,15.43,8.86,13.831224489795918,28.81,22.45,16.6,12.06,11.98409090909091,28.81,22.45,16.6,8.86,12.644744525547445,18,32,1,0,3.601914893617021,10.94,30.41,159.5,13,9,32,1,0,3.588367346938776,10.94,30.41,163.28,23,32,2,0,3.8028070175438593,11.74,30.41,196.4,2015,8.944028,39.175028,1002
23.16,18.29,17.87,13.72,4.760533333333333,20.32,15.11,11.83,7.4679166666666665,23.38,15.99,9.47,8.2906,23.16,18.29,17.87,12.92,5.066547619047619,23.38,18.29,17.87,9.47,6.26955223880597,3,46,20,4,8.593142857142857,40.29,114.88,599.1,19,30.53,46,20,4,8.596,40.29,114.88,599.1,33,46,20,4,7.7711250000000005,40.29,114.88,614.67,2014,11.70816,38.75858,1003
25.7,17.31,15.53,12.96,8.63986301369863,20.88,15.02,10.3,10.202399999999999,24.69,13.75,5.55,12.914313725490196,25.7,17.31,15.53,10.93,8.698795180722891,25.7,17.31,15.53,5.55,10.30320895522388,10,44,10,9,9.797592592592594,40.28,142.75,523.22,6,101.34,44,11,10,9.54951612903226,40.28,142.75,585.23,23,44,11,10,9.255846153846154,40.28,142.75,591.36,2013,13.3742,39.0925,1004
23.16,18.29,17.87,14.83,4.499558823529411,19.49,16.04,12.92,6.602916666666667,23.38,15.99,9.47,8.153508771929824,23.16,18.29,17.87,13.72,4.761558441558441,23.38,18.29,17.87,9.47,6.204402985074626,1,47,19,5,9.136363636363637,40.29,132.95,601.92,11,104.77,47,20,5,8.942535211267606,40.29,132.95,632.45,33,47,20,5,8.086913580246913,40.29,132.95,648.02,2014,11.81736829,38.69348853,1007
