id,year,region,zone,district,kebele,lon,lat,planting_date,season
1138,2014,Amhara,North Wollo,Wadla,Yedogit,38.92337412,11.64519235,01/08/2014,Meher-14
1139,2014,Amhara,North Wollo,Wadla,Yedogit,38.92144,11.64233,01/08/2014,Meher-14
1140,2014,Amhara,North Wollo,Wadla,Yedogit,38.92133,11.64384,01/08/2014,Meher-14
1141,2014,Amhara,North Wollo,Wadla,Yedogit,38.92706,11.64857,01/08/2014,Meher-14
1143,2014,Amhara,North Wollo,Wadla,Yedogit,38.92275,11.6475,01/08/2014,Meher-14
1144,2014,Amhara,North Wollo,Wadla,Yedogit,38.92404,11.64413,01/08/2014,Meher-14
1145,2013,Amhara,North Wollo,Wadla,Yedogit,38.92547,11.64035,01/08/2013,Meher-13
1147,2014,Amhara,North Wollo,Wadla,Yedogit,38.91828,11.64128,01/08/2014,Meher-14
1148,2014,Amhara,North Wollo,Wadla,Yedogit,38.92337412,11.64519235,01/08/2014,Meher-14
1149,2014,Amhara,North Wollo,Wadla,Yedogit,38.92319,11.65015,01/08/2014,Meher-14
1153,2014,Amhara,North Wollo,Wadla,Yedogit,38.92157,11.65043,01/08/2014,Meher-14
1154,2014,Amhara,North Wollo,Wadla,Yedogit,38.92008,11.64902,01/08/2014,Meher-14
1157,2014,Amhara,North Wollo,Wadla,Yedogit,38.92337412,11.64519235,01/08/2014,Meher-14
1158,2014,Amhara,North Wollo,Wadla,Yedogit,38.92866,11.64089,01/08/2014,Meher-14
1159,2014,Amhara,North Wollo,Wadla,Yedogit,38.92337412,11.64519235,01/08/2014,Meher-14
1160,2014,Amhara,North Wollo,Wadla,Yedogit,38.92364,11.64416,01/08/2014,Meher-14
1161,2014,Amhara,North Wollo,Wadla,Yedogit,38.92337412,11.64519235,01/08/2014,Meher-14
1164,2014,Amhara,North Wollo,Wadla,Yedogit,38.92352,11.64564,01/08/2014,Meher-14
1165,2014,Amhara,North Wollo,Wadla,Yedogit,38.92337412,11.64519235,01/08/2014,Meher-14
1169,2014,Amhara,North Wollo,Wadla,Yedogit,38.92337412,11.64519235,01/08/2014,Meher-14
1170,2014,Amhara,North Wollo,Wadla,Yedogit,38.92529,11.6486,01/08/2014,Meher-14
1172,2014,Amhara,North Wollo,Meket,Werkaye,38.74698708,11.73543515,01/08/2014,Meher-14
1173,2014,Amhara,North Wollo,Meket,Werkaye,38.751825,11.731889,01/08/2014,Meher-14
1174,2014,Amhara,North Wollo,Meket,Werkaye,38.74698708,11.73543515,01/08/2014,Meher-14
1175,2013,Amhara,North Wollo,Meket,Werkaye,38.743472,11.723793,01/08/2013,Meher-13
1176,2014,Amhara,North Wollo,Meket,Werkaye,38.746021,11.740546,01/08/2014,Meher-14
1177,2014,Amhara,North Wollo,Meket,Werkaye,38.74698708,11.73543515,01/08/2014,Meher-14
1179,2014,Amhara,North Wollo,Meket,Werkaye,38.74698708,11.73543515,01/08/2014,Meher-14
1180,2014,Amhara,North Wollo,Meket,Werkaye,38.74086,11.735392,01/08/2014,Meher-14
1181,2014,Amhara,North Wollo,Meket,Werkaye,38.74698708,11.73543515,01/08/2014,Meher-14
1182,2013,Amhara,North Wollo,Meket,Werkaye,38.74698708,11.73543515,01/08/2013,Meher-13
1183,2014,Amhara,North Wollo,Meket,Werkaye,38.74398,11.734765,01/08/2014,Meher-14
1185,2013,Amhara,North Wollo,Meket,Werkaye,38.744496,11.733649,01/08/2013,Meher-13
1186,2014,Amhara,North Wollo,Meket,Werkaye,38.74698708,11.73543515,01/08/2014,Meher-14
1187,2014,Amhara,North Wollo,Meket,Werkaye,38.74698708,11.73543515,01/08/2014,Meher-14
1188,2013,Amhara,North Wollo,Meket,Werkaye,38.745549,11.732102,01/08/2013,Meher-13
1189,2014,Amhara,North Wollo,Meket,Werkaye,38.74964,11.73559,01/08/2014,Meher-14
1190,2014,Amhara,North Wollo,Meket,Werkaye,38.75373,11.73608,01/08/2014,Meher-14
1192,2014,Amhara,North Wollo,Meket,Werkaye,38.74472,11.72473,01/08/2014,Meher-14
1194,2014,Amhara,North Wollo,Meket,Werkaye,38.74248,11.7268,01/08/2014,Meher-14
1196,2014,Amhara,North Wollo,Meket,Werkaye,38.74802,11.7362,01/08/2014,Meher-14
1197,2014,Amhara,North Wollo,Meket,Werkaye,38.7341,11.74227,01/08/2014,Meher-14
1199,2014,Amhara,North Wollo,Meket,Werkaye,38.73975,11.73335,01/08/2014,Meher-14
1200,2014,Amhara,North Wollo,Meket,Werkaye,38.75649,11.73723,01/08/2014,Meher-14
1201,2014,Amhara,North Wollo,Meket,Werkaye,38.730712,11.734997,01/08/2014,Meher-14
1202,2014,Amhara,North Wollo,Meket,Werkaye,38.74462,11.74386,01/08/2014,Meher-14
1203,2014,Amhara,North Wollo,Meket,Werkaye,38.74698708,11.73543515,01/08/2014,Meher-14
1204,2014,Amhara,North Wollo,Meket,Werkaye,38.75077,11.74683,01/08/2014,Meher-14
1205,2014,Amhara,North Wollo,Meket,Werkaye,38.73642,11.74227,09/07/2014,Meher-14
1206,2014,Amhara,North Wollo,Meket,Werkaye,38.750582,11.737236,01/08/2014,Meher-14
1207,2014,Amhara,North Wollo,Meket,Werkaye,38.751456,11.731456,01/08/2014,Meher-14
1208,2014,Amhara,North Wollo,Meket,Werkaye,38.73759,11.73121,01/08/2014,Meher-14
1209,2014,Amhara,North Wollo,Meket,Werkaye,38.749085,11.725637,01/08/2014,Meher-14
1210,2014,Amhara,North Wollo,Meket,Werkaye,38.72975,11.74477,01/08/2014,Meher-14
1211,2014,Amhara,North Wollo,Meket,Werkaye,38.7589,11.72745,01/08/2014,Meher-14
1212,2014,Amhara,North Wollo,Meket,Werkaye,38.75739,11.73172,01/08/2014,Meher-14
1213,2014,Amhara,North Wollo,Meket,Werkaye,38.75145,11.73844,01/08/2014,Meher-14
1214,2014,Amhara,North Wollo,Meket,Werkaye,38.75683,11.73862,01/08/2014,Meher-14
1215,2014,Amhara,North Wollo,Meket,Werkaye,38.74652,11.72364,01/08/2014,Meher-14
1216,2014,Amhara,North Wollo,Meket,Werkaye,38.738573,11.735996,01/08/2014,Meher-14
1217,2014,Amhara,North Wollo,Meket,Werkaye,38.75438,11.75199,01/08/2014,Meher-14
1218,2014,Amhara,North Wollo,Meket,Werkaye,38.75438,11.75199,01/08/2014,Meher-14
1219,2014,Amhara,North Wollo,Meket,Werkaye,38.746905,11.728543,01/08/2014,Meher-14
1220,2014,Amhara,North Wollo,Meket,Werkaye,38.746029,11.735007,01/08/2014,Meher-14
1221,2014,Amhara,North Wollo,Meket,Werkaye,38.75021,11.74683,01/08/2014,Meher-14
1222,2014,Amhara,North Wollo,Meket,Werkaye,38.75091,11.74652,01/08/2014,Meher-14
1223,2014,Amhara,North Wollo,Meket,Agrit,38.70506029,11.82123303,01/08/2014,Meher-14
1224,2014,Amhara,North Wollo,Meket,Agrit,38.68589689,11.81722435,01/08/2014,Meher-14
1225,2014,Amhara,North Wollo,Meket,Agrit,38.6940324,11.81820451,01/08/2014,Meher-14
1226,2014,Amhara,North Wollo,Meket,Agrit,38.6940324,11.81820451,01/08/2014,Meher-14
1227,2014,Amhara,North Wollo,Meket,Agrit,38.6841955,11.81993547,01/08/2014,Meher-14
1229,2014,Amhara,North Wollo,Meket,Agrit,38.67111739,11.81709005,01/08/2014,Meher-14
1231,2014,Amhara,North Wollo,Meket,Agrit,38.6940324,11.81820451,01/08/2014,Meher-14
1232,2014,Amhara,North Wollo,Meket,Agrit,38.6940324,11.81820451,01/08/2014,Meher-14
1234,2013,Amhara,North Wollo,Meket,Agrit,38.6945197,11.81464734,01/08/2013,Meher-13
1235,2013,Amhara,North Wollo,Meket,Agrit,38.69631142,11.81314806,01/08/2013,Meher-13
1236,2013,Amhara,North Wollo,Meket,Agrit,38.68362801,11.81847886,01/08/2013,Meher-13
1237,2014,Amhara,North Wollo,Meket,Agrit,38.69975725,11.81845115,01/08/2014,Meher-14
1239,2013,Amhara,North Wollo,Meket,Agrit,38.6940324,11.81820451,01/08/2013,Meher-13
1240,2014,Amhara,North Wollo,Meket,Agrit,38.70033577,11.81827994,01/08/2014,Meher-14
1242,2014,Amhara,North Wollo,Meket,Agrit,38.6940324,11.81820451,01/08/2014,Meher-14
1245,2014,Amhara,North Wollo,Meket,Agrit,38.69444277,11.81779436,01/08/2014,Meher-14
1247,2014,Amhara,North Wollo,Meket,Agrit,38.69348853,11.81736829,01/08/2014,Meher-14
1248,2014,Amhara,North Wollo,Meket,Agrit,38.69243093,11.81907635,01/08/2014,Meher-14
1249,2014,Amhara,North Wollo,Meket,Agrit,38.68748232,11.8196045,01/08/2014,Meher-14
1251,2014,Amhara,North Wollo,Meket,Agrit,38.69424328,11.81556947,01/08/2014,Meher-14
1253,2014,Amhara,North Wollo,Meket,Agrit,38.68415173,11.81807249,01/08/2014,Meher-14
1254,2014,Amhara,North Wollo,Meket,Agrit,38.69755521,11.81739978,01/08/2014,Meher-14
1255,2014,Amhara,North Wollo,Meket,Agrit,38.69609385,11.81898081,01/08/2014,Meher-14
1256,2014,Amhara,North Wollo,Meket,Agrit,38.70645562,11.82127065,01/08/2014,Meher-14
1257,2014,Amhara,North Wollo,Meket,Agrit,38.69750823,11.81837642,01/08/2014,Meher-14
1259,2014,Amhara,North Wollo,Meket,Agrit,38.69132356,11.81603657,01/08/2014,Meher-14
1268,2014,Amhara,North Wollo,Meket,Agrit,38.69351362,11.8195749,01/08/2014,Meher-14
1271,2014,Amhara,North Wollo,Meket,Agrit,38.69687414,11.81899069,01/08/2014,Meher-14
1273,2014,Amhara,North Wollo,Meket,Agrit,38.6940324,11.81820451,01/08/2014,Meher-14
1274,2014,Amhara,North Wollo,Meket,Timtimat,38.965163,11.71483611,01/08/2014,Meher-14
1275,2013,Amhara,North Wollo,Meket,Timtimat,38.960184,11.717931,01/08/2013,Meher-13
1276,2013,Amhara,North Wollo,Meket,Timtimat,38.979025,11.70924,01/08/2013,Meher-13
1277,2013,Amhara,North Wollo,Meket,Timtimat,38.965163,11.71483611,01/08/2013,Meher-13
1278,2014,Amhara,North Wollo,Meket,Timtimat,38.965163,11.71483611,01/08/2014,Meher-14
1279,2014,Amhara,North Wollo,Meket,Timtimat,38.965163,11.71483611,01/08/2014,Meher-14
1280,2014,Amhara,North Wollo,Meket,Timtimat,38.965163,11.71483611,01/08/2014,Meher-14
1281,2014,Amhara,North Wollo,Meket,Timtimat,38.965163,11.71483611,01/08/2014,Meher-14
1282,2014,Amhara,North Wollo,Meket,Timtimat,38.965163,11.71483611,01/08/2014,Meher-14
1283,2014,Amhara,North Wollo,Meket,Timtimat,38.965163,11.71483611,01/08/2014,Meher-14
1284,2013,Amhara,North Wollo,Meket,Timtimat,38.961236,11.718192,01/08/2013,Meher-13
1285,2013,Amhara,North Wollo,Meket,Timtimat,38.977893,11.706233,01/08/2013,Meher-13
1286,2014,Amhara,North Wollo,Meket,Timtimat,38.965163,11.71483611,01/08/2014,Meher-14
1287,2013,Amhara,North Wollo,Meket,Timtimat,38.966915,11.715781,01/08/2013,Meher-13
1288,2013,Amhara,North Wollo,Meket,Timtimat,38.966915,11.715781,01/08/2013,Meher-13
1289,2013,Amhara,North Wollo,Meket,Timtimat,38.960954,11.715978,01/08/2013,Meher-13
1290,2014,Amhara,North Wollo,Meket,Timtimat,38.967679,11.704313,01/08/2014,Meher-14
1291,2014,Amhara,North Wollo,Meket,Timtimat,38.966657,11.718908,01/08/2014,Meher-14
1292,2014,Amhara,North Wollo,Meket,Timtimat,38.961361,11.717624,01/08/2014,Meher-14
1293,2014,Amhara,North Wollo,Meket,Timtimat,38.961327,11.708637,01/08/2014,Meher-14
1294,2014,Amhara,North Wollo,Meket,Timtimat,38.963118,11.716176,01/08/2014,Meher-14
1295,2014,Amhara,North Wollo,Meket,Timtimat,38.963856,11.717621,01/08/2014,Meher-14
1296,2014,Amhara,North Wollo,Meket,Timtimat,38.950935,11.714173,01/08/2014,Meher-14
1297,2014,Amhara,North Wollo,Meket,Timtimat,38.965163,11.71483611,01/08/2014,Meher-14
1298,2014,Amhara,North Wollo,Meket,Timtimat,38.964966,11.716355,01/08/2014,Meher-14
1299,2014,Amhara,North Wollo,Meket,Timtimat,38.969242,11.714171,01/08/2014,Meher-14
1300,2014,Amhara,North Wollo,Meket,Timtimat,38.970725,11.72374,01/08/2014,Meher-14
1301,2014,Amhara,North Wollo,Meket,Timtimat,38.968704,11.720919,01/08/2014,Meher-14
1302,2014,Amhara,North Wollo,Meket,Timtimat,38.968195,11.720692,01/08/2014,Meher-14
1303,2014,Amhara,North Wollo,Meket,Timtimat,38.94707,11.707127,01/08/2014,Meher-14
1304,2014,Amhara,North Wollo,Meket,Timtimat,38.97092,11.724008,01/08/2014,Meher-14
1305,2014,Amhara,North Wollo,Meket,Timtimat,38.966338,11.718928,01/08/2014,Meher-14
1306,2014,Amhara,North Wollo,Meket,Timtimat,38.966338,11.718928,01/08/2014,Meher-14
1307,2014,Amhara,North Wollo,Meket,Timtimat,38.967299,11.705297,01/08/2014,Meher-14
1308,2014,Amhara,North Wollo,Meket,Timtimat,38.968789,11.72146,01/08/2014,Meher-14
1309,2014,Amhara,North Wollo,Meket,Timtimat,38.960685,11.718022,01/08/2014,Meher-14
1310,2014,Amhara,North Wollo,Meket,Timtimat,38.979377,11.710227,01/08/2014,Meher-14
1311,2014,Amhara,North Wollo,Meket,Timtimat,38.96286,11.720438,01/08/2014,Meher-14
1312,2014,Amhara,North Wollo,Meket,Timtimat,38.945896,11.706735,01/08/2014,Meher-14
1313,2014,Amhara,North Wollo,Meket,Timtimat,38.964003,11.716388,01/08/2014,Meher-14
1314,2014,Amhara,North Wollo,Meket,Timtimat,38.946758,11.706276,01/08/2014,Meher-14
1315,2014,Amhara,North Wollo,Meket,Timtimat,38.959369,11.716781,01/08/2014,Meher-14
1316,2014,Amhara,North Wollo,Meket,Timtimat,38.97885,11.706684,01/08/2014,Meher-14
1317,2014,Amhara,North Wollo,Meket,Timtimat,38.978825,11.706672,01/08/2014,Meher-14
1318,2014,Amhara,North Wollo,Meket,Timtimat,38.969496,11.721902,01/08/2014,Meher-14
1319,2014,Amhara,North Wollo,Meket,Timtimat,38.965163,11.71483611,01/08/2014,Meher-14
1320,2014,Amhara,North Wollo,Meket,Timtimat,38.943932,11.705448,01/08/2014,Meher-14
1321,2014,Amhara,North Wollo,Meket,Timtimat,38.96916,11.721368,01/08/2014,Meher-14
1322,2014,Amhara,North Wollo,Meket,Timtimat,38.968291,11.720389,01/08/2014,Meher-14
1323,2014,Amhara,North Wollo,Meket,Timtimat,38.965163,11.71483611,01/08/2014,Meher-14
1324,2014,Amhara,North Wollo,Meket,Timtimat,38.967908,11.705506,01/08/2014,Meher-14
1325,2014,Amhara,North Wollo,Meket,Hamusit,39.02029,11.78779,01/08/2014,Meher-14
1326,2014,Amhara,North Wollo,Meket,Hamusit,39.02391,11.77979,01/08/2014,Meher-14
1329,2013,Amhara,North Wollo,Meket,Hamusit,39.0209,11.77969,01/08/2013,Meher-13
1330,2014,Amhara,North Wollo,Meket,Hamusit,39.02308,11.77892,01/08/2014,Meher-14
1333,2014,Amhara,North Wollo,Meket,Hamusit,39.01776,11.7906,01/08/2014,Meher-14
1334,2014,Amhara,North Wollo,Meket,Hamusit,39.01519,11.78954,01/08/2014,Meher-14
1336,2014,Amhara,North Wollo,Meket,Hamusit,39.01696,11.78655,01/08/2014,Meher-14
1337,2014,Amhara,North Wollo,Meket,Hamusit,39.01491,11.77737,01/08/2014,Meher-14
1339,2014,Amhara,North Wollo,Meket,Hamusit,39.02412,11.78589,01/08/2014,Meher-14
1341,2014,Amhara,North Wollo,Meket,Hamusit,39.01903222,11.78484148,01/08/2014,Meher-14
1342,2014,Amhara,North Wollo,Meket,Hamusit,39.02021,11.78959,01/08/2014,Meher-14
1344,2014,Amhara,North Wollo,Meket,Hamusit,39.02587,11.77472,01/08/2014,Meher-14
1345,2014,Amhara,North Wollo,Meket,Hamusit,39.02172,11.77882,01/08/2014,Meher-14
1347,2014,Amhara,North Wollo,Meket,Hamusit,39.01117,11.787,01/08/2014,Meher-14
1348,2014,Amhara,North Wollo,Meket,Hamusit,39.0167,11.79146,01/08/2014,Meher-14
1350,2014,Amhara,North Wollo,Meket,Hamusit,39.0228,11.78964,01/08/2014,Meher-14
1352,2014,Amhara,North Wollo,Meket,Hamusit,39.02333,11.77803,01/08/2014,Meher-14
1354,2014,Amhara,North Wollo,Meket,Hamusit,39.01974,11.78911,01/08/2014,Meher-14
1355,2014,Amhara,North Wollo,Meket,Hamusit,39.01903222,11.78484148,01/08/2014,Meher-14
1356,2014,Amhara,North Wollo,Meket,Hamusit,39.01903222,11.78484148,01/08/2014,Meher-14
1357,2014,Amhara,North Wollo,Meket,Hamusit,39.02114,11.7903,01/08/2014,Meher-14
1358,2014,Amhara,North Wollo,Meket,Hamusit,39.02306,11.77728,01/08/2014,Meher-14
1359,2014,Amhara,North Wollo,Meket,Hamusit,39.02338,11.77682,01/08/2014,Meher-14
1360,2014,Amhara,North Wollo,Meket,Hamusit,39.00372,11.78826,01/08/2014,Meher-14
1364,2014,Amhara,North Wollo,Meket,Hamusit,39.0015,11.78812,01/08/2014,Meher-14
1365,2014,Amhara,North Wollo,Meket,Hamusit,39.01889,11.77811,01/08/2014,Meher-14
1366,2014,Amhara,North Wollo,Meket,Hamusit,39.02022,11.7903,01/08/2014,Meher-14
1370,2014,Amhara,North Wollo,Meket,Aymat,38.58189175,11.82140392,01/08/2014,Meher-14
1371,2014,Amhara,North Wollo,Meket,Aymat,38.58350248,11.82467091,01/08/2014,Meher-14
1372,2014,Amhara,North Wollo,Meket,Aymat,38.58981888,11.83049494,01/08/2014,Meher-14
1374,2014,Amhara,North Wollo,Meket,Aymat,38.58838391,11.82788522,01/08/2014,Meher-14
1376,2014,Amhara,North Wollo,Meket,Aymat,38.58435706,11.82412052,01/08/2014,Meher-14
1377,2014,Amhara,North Wollo,Meket,Aymat,38.58838391,11.82788522,01/08/2014,Meher-14
1378,2014,Amhara,North Wollo,Meket,Aymat,38.58838391,11.82788522,01/08/2014,Meher-14
1379,2014,Amhara,North Wollo,Meket,Aymat,38.58838391,11.82788522,01/08/2014,Meher-14
1380,2014,Amhara,North Wollo,Meket,Aymat,38.5873913,11.82702784,01/08/2014,Meher-14
1381,2014,Amhara,North Wollo,Meket,Aymat,38.58648108,11.82794893,01/08/2014,Meher-14
1382,2014,Amhara,North Wollo,Meket,Aymat,38.58838391,11.82788522,01/08/2014,Meher-14
1383,2014,Amhara,North Wollo,Meket,Aymat,38.58838391,11.82788522,01/08/2014,Meher-14
1384,2014,Amhara,North Wollo,Meket,Aymat,38.59343398,11.83180237,01/08/2014,Meher-14
1385,2014,Amhara,North Wollo,Meket,Aymat,38.58838391,11.82788522,01/08/2014,Meher-14
1386,2014,Amhara,North Wollo,Meket,Aymat,38.59166583,11.82934006,01/08/2014,Meher-14
1387,2014,Amhara,North Wollo,Meket,Aymat,38.58286988,11.82412738,01/08/2014,Meher-14
1388,2014,Amhara,North Wollo,Meket,Aymat,38.58838391,11.82788522,01/08/2014,Meher-14
1390,2014,Amhara,North Wollo,Meket,Aymat,38.58916006,11.82904706,01/08/2014,Meher-14
1391,2014,Amhara,North Wollo,Meket,Aymat,38.59617014,11.83150785,01/08/2014,Meher-14
1392,2014,Amhara,North Wollo,Meket,Aymat,38.5931873,11.83099717,01/08/2014,Meher-14
1393,2014,Amhara,North Wollo,Meket,Aymat,38.59018064,11.82799047,01/08/2014,Meher-14
1394,2014,Amhara,North Wollo,Meket,Aymat,38.58835111,11.82977839,01/08/2014,Meher-14
1395,2014,Amhara,North Wollo,Meket,Aymat,38.58838391,11.82788522,27/09/2014,Meher-14
1396,2014,Amhara,North Wollo,Meket,Aymat,38.58838391,11.82788522,01/08/2014,Meher-14
1397,2014,Amhara,North Wollo,Meket,Aymat,38.5873913,11.82702784,01/08/2014,Meher-14
1398,2014,Amhara,North Wollo,Meket,Aymat,38.58648108,11.82794893,01/08/2014,Meher-14
1400,2014,Amhara,North Wollo,Meket,Aymat,38.58838391,11.82788522,01/08/2014,Meher-14
1402,2014,Amhara,North Wollo,Meket,Aymat,38.58838391,11.82788522,01/08/2014,Meher-14
1403,2014,Amhara,North Wollo,Meket,Aymat,38.58838391,11.82788522,01/08/2014,Meher-14
1405,2014,Amhara,North Wollo,Meket,Aymat,38.58350248,11.82467091,01/08/2014,Meher-14
1407,2014,Amhara,North Wollo,Meket,Aymat,38.58916006,11.82904706,01/08/2014,Meher-14
1408,2014,Amhara,North Wollo,Meket,Aymat,38.58838391,11.82788522,01/08/2014,Meher-14
1409,2014,Amhara,North Wollo,Meket,Aymat,38.58838391,11.82788522,01/08/2014,Meher-14
1410,2014,Amhara,North Wollo,Meket,Aymat,38.58435706,11.82412052,01/08/2014,Meher-14
1411,2014,Amhara,North Wollo,Meket,Aymat,38.58838391,11.82788522,01/08/2014,Meher-14
1412,2014,Amhara,North Wollo,Meket,Aymat,38.58838391,11.82788522,01/08/2014,Meher-14
1413,2014,Amhara,North Wollo,Meket,Aymat,38.58838391,11.82788522,01/08/2014,Meher-14
1414,2014,Amhara,North Wollo,Meket,Aymat,38.5873913,11.82702784,01/08/2014,Meher-14
1415,2014,Amhara,North Wollo,Meket,Aymat,38.58648108,11.82794893,01/08/2014,Meher-14
1416,2014,Amhara,North Wollo,Meket,Aymat,38.58838391,11.82788522,01/08/2014,Meher-14
1417,2014,Amhara,North Wollo,Meket,Aymat,38.58838391,11.82788522,01/08/2014,Meher-14
1418,2014,Amhara,North Wollo,Meket,Aymat,38.59343398,11.83180237,01/08/2014,Meher-14
1419,2014,Amhara,North Wollo,Meket,Aymat,38.58838391,11.82788522,01/08/2014,Meher-14
1421,2014,Amhara,North Wollo,Wadla,Yewetet,38.97292667,11.57256444,01/08/2014,Meher-14
1422,2014,Amhara,North Wollo,Wadla,Yewetet,38.97458,11.56947,01/08/2014,Meher-14
1423,2014,Amhara,North Wollo,Wadla,Yewetet,38.9762,11.57472,01/08/2014,Meher-14
1424,2014,Amhara,North Wollo,Wadla,Yewetet,38.9707,11.57621,01/08/2014,Meher-14
1425,2014,Amhara,North Wollo,Wadla,Yewetet,38.97388,11.56932,01/08/2014,Meher-14
1426,2014,Amhara,North Wollo,Wadla,Yewetet,38.97292667,11.57256444,01/08/2014,Meher-14
1427,2014,Amhara,North Wollo,Wadla,Yewetet,38.97369,11.57835,01/08/2014,Meher-14
1428,2014,Amhara,North Wollo,Wadla,Yewetet,38.97137,11.56331,01/08/2014,Meher-14
1429,2014,Amhara,North Wollo,Wadla,Yewetet,38.97014,11.5776,01/08/2014,Meher-14
1430,2014,Amhara,North Wollo,Wadla,Yewetet,38.97265,11.57049,01/08/2014,Meher-14
1431,2014,Amhara,North Wollo,Wadla,Yewetet,38.97292667,11.57256444,01/08/2014,Meher-14
1432,2014,Amhara,North Wollo,Wadla,Yewetet,38.97176,11.57187,01/08/2014,Meher-14
1434,2014,Amhara,North Wollo,Wadla,Yewetet,38.97292667,11.57256444,01/08/2014,Meher-14
1435,2014,Amhara,North Wollo,Wadla,Yewetet,38.97405,11.56918,01/08/2014,Meher-14
1436,2014,Amhara,North Wollo,Wadla,Yewetet,38.97292667,11.57256444,01/08/2014,Meher-14
1437,2014,Amhara,North Wollo,Wadla,Yewetet,38.97292667,11.57256444,01/08/2014,Meher-14
1438,2014,Amhara,North Wollo,Wadla,Yewetet,38.97458,11.56947,01/08/2014,Meher-14
1439,2014,Amhara,North Wollo,Wadla,Yewetet,38.9762,11.57472,01/08/2014,Meher-14
1440,2014,Amhara,North Wollo,Wadla,Yewetet,38.9707,11.57621,01/08/2014,Meher-14
1441,2014,Amhara,North Wollo,Wadla,Yewetet,38.97388,11.56932,01/08/2014,Meher-14
1442,2014,Amhara,North Wollo,Wadla,Yewetet,38.97292667,11.57256444,01/08/2014,Meher-14
1443,2014,Amhara,North Wollo,Wadla,Yewetet,38.97369,11.57835,01/08/2014,Meher-14
1444,2014,Amhara,North Wollo,Wadla,Yewetet,38.97137,11.56331,01/08/2014,Meher-14
1445,2014,Amhara,North Wollo,Wadla,Yewetet,38.97014,11.5776,01/08/2014,Meher-14
1446,2014,Amhara,North Wollo,Wadla,Yewetet,38.97265,11.57049,01/08/2014,Meher-14
1447,2014,Amhara,North Wollo,Wadla,Yewetet,38.97292667,11.57256444,01/08/2014,Meher-14
1450,2014,Amhara,North Wollo,Wadla,Yewetet,38.97292667,11.57256444,01/08/2014,Meher-14
1452,2014,Amhara,North Wollo,Wadla,Yewetet,38.97292667,11.57256444,01/08/2014,Meher-14
1454,2014,Amhara,North Wollo,Wadla,Yewetet,38.97458,11.56947,01/08/2014,Meher-14
1455,2014,Amhara,North Wollo,Wadla,Yewetet,38.9762,11.57472,01/08/2014,Meher-14
1456,2014,Amhara,North Wollo,Wadla,Yewetet,38.9707,11.57621,01/08/2014,Meher-14
1457,2014,Amhara,North Wollo,Wadla,Yewetet,38.97388,11.56932,01/08/2014,Meher-14
1458,2014,Amhara,North Wollo,Wadla,Yewetet,38.97292667,11.57256444,01/08/2014,Meher-14
1459,2014,Amhara,North Wollo,Wadla,Yewetet,38.97369,11.57835,01/08/2014,Meher-14
1460,2014,Amhara,North Wollo,Wadla,Yewetet,38.97137,11.56331,01/08/2014,Meher-14
1461,2014,Amhara,North Wollo,Wadla,Yewetet,38.97014,11.5776,01/08/2014,Meher-14
1463,2014,Amhara,North Wollo,Wadla,Yewetet,38.97292667,11.57256444,01/08/2014,Meher-14
1464,2014,Amhara,North Wollo,Wadla,Yewetet,38.97176,11.57187,01/08/2014,Meher-14
1465,2014,Amhara,North Wollo,Wadla,Yewetet,38.97447,11.5784,01/08/2014,Meher-14
1466,2014,Amhara,North Wollo,Wadla,Yewetet,38.97292667,11.57256444,01/08/2014,Meher-14
1468,2014,Amhara,North Wollo,Meket,Akat,38.867211,11.6725385,01/08/2014,Meher-14
1470,2013,Amhara,North Wollo,Meket,Akat,38.86119,11.6685,01/08/2013,Meher-13
1471,2013,Amhara,North Wollo,Meket,Akat,38.87021,11.67721,01/08/2013,Meher-13
1472,2013,Amhara,North Wollo,Meket,Akat,38.86981,11.67709,01/08/2013,Meher-13
1473,2014,Amhara,North Wollo,Meket,Akat,38.867211,11.6725385,01/08/2014,Meher-14
1474,2014,Amhara,North Wollo,Meket,Akat,38.867211,11.6725385,01/08/2014,Meher-14
1476,2013,Amhara,North Wollo,Meket,Akat,38.8677,11.67218,01/08/2013,Meher-13
1477,2013,Amhara,North Wollo,Meket,Akat,38.8672,11.67287,01/08/2013,Meher-13
1478,2014,Amhara,North Wollo,Meket,Akat,38.867211,11.6725385,01/08/2014,Meher-14
1479,2013,Amhara,North Wollo,Meket,Akat,38.86812,11.66908,01/08/2013,Meher-13
1481,2014,Amhara,North Wollo,Meket,Akat,38.867211,11.6725385,01/08/2014,Meher-14
1482,2014,Amhara,North Wollo,Meket,Akat,38.867211,11.6725385,01/08/2014,Meher-14
1483,2014,Amhara,North Wollo,Meket,Akat,38.867211,11.6725385,01/08/2014,Meher-14
1484,2014,Amhara,North Wollo,Meket,Akat,38.867211,11.6725385,01/08/2014,Meher-14
1485,2014,Amhara,North Wollo,Meket,Akat,38.867211,11.6725385,01/08/2014,Meher-14
1486,2014,Amhara,North Wollo,Meket,Akat,38.867211,11.6725385,01/08/2014,Meher-14
1487,2013,Amhara,North Wollo,Meket,Akat,38.86119,11.6685,01/08/2013,Meher-13
1488,2013,Amhara,North Wollo,Meket,Akat,38.87021,11.67721,01/08/2013,Meher-13
1489,2013,Amhara,North Wollo,Meket,Akat,38.86981,11.67709,01/08/2013,Meher-13
