id,genotype,accession,plot_id,year,region,zone,district,kebele,lon,lat,gy_gm,farmer_rank,planting_date,season,gy_gm_raw,plot_size
1282,169ET_D,236278,3,2014,Amhara,North Wollo,Meket,Timtimat,38.96492438461539,11.714642282051281,93.75,2,2014-08-01,Meher-14,150,1.6
1282,238119,238119,1,2014,Amhara,North Wollo,Meket,Timtimat,38.96492438461539,11.714642282051281,128.125,4,2014-08-01,Meher-14,205,1.6
1282,341ET_D,asassa,4,2014,Amhara,North Wollo,Meket,Timtimat,38.96492438461539,11.714642282051281,141.875,1,2014-08-01,Meher-14,227,1.6
1283,249ET_D,210820a,3,2014,Amhara,North Wollo,Meket,Timtimat,38.96492438461539,11.714642282051281,99.375,3,2014-08-01,Meher-14,159,1.6
1283,415ET_D,222854,1,2014,Amhara,North Wollo,Meket,Timtimat,38.96492438461539,11.714642282051281,NA,4,2014-08-01,Meher-14,NA,1.6
1283,326ET_D,238573,2,2014,Amhara,North Wollo,Meket,Timtimat,38.96492438461539,11.714642282051281,137.5,1,2014-08-01,Meher-14,220,1.6
1283,341ET_D,asassa,4,2014,Amhara,North Wollo,Meket,Timtimat,38.96492438461539,11.714642282051281,148.125,2,2014-08-01,Meher-14,237,1.6
1284,019ET_D,204488,2,2013,Amhara,North Wollo,Meket,Timtimat,38.961236,11.718192,NA,1,2013-08-01,Meher-13,NA,0.4
1284,167ET_D,236269,3,2013,Amhara,North Wollo,Meket,Timtimat,38.961236,11.718192,NA,3,2013-08-01,Meher-13,NA,0.4
1284,168ET_D,236276,1,2013,Amhara,North Wollo,Meket,Timtimat,38.961236,11.718192,NA,4,2013-08-01,Meher-13,204,0.4
1284,341ET_D,asassa,4,2013,Amhara,North Wollo,Meket,Timtimat,38.961236,11.718192,NA,2,2013-08-01,Meher-13,NA,0.4
1285,019ET_D,204488,1,2013,Amhara,North Wollo,Meket,Timtimat,38.977893,11.706233,NA,4,2013-08-01,Meher-13,183,0.4
1285,048ET_D,208253,3,2013,Amhara,North Wollo,Meket,Timtimat,38.977893,11.706233,NA,1,2013-08-01,Meher-13,306,0.4
1285,167ET_D,236269,2,2013,Amhara,North Wollo,Meket,Timtimat,38.977893,11.706233,NA,3,2013-08-01,Meher-13,194,0.4
1285,341ET_D,asassa,4,2013,Amhara,North Wollo,Meket,Timtimat,38.977893,11.706233,NA,2,2013-08-01,Meher-13,282,0.4
1286,249ET_D,210820a,1,2014,Amhara,North Wollo,Meket,Timtimat,38.96492438461539,11.714642282051281,158.125,4,2014-08-01,Meher-14,253,1.6
1286,214357,214357,3,2014,Amhara,North Wollo,Meket,Timtimat,38.96492438461539,11.714642282051281,140.625,3,2014-08-01,Meher-14,225,1.6
1286,222816b,222816b,2,2014,Amhara,North Wollo,Meket,Timtimat,38.96492438461539,11.714642282051281,101.875,1,2014-08-01,Meher-14,163,1.6
1286,341ET_D,asassa,4,2014,Amhara,North Wollo,Meket,Timtimat,38.96492438461539,11.714642282051281,177.5,2,2014-08-01,Meher-14,284,1.6
1287,048ET_D,208253,1,2013,Amhara,North Wollo,Meket,Timtimat,38.966915,11.715781,262.5,4,2013-08-01,Meher-13,105,0.4
1287,246ET_D,210817b,2,2013,Amhara,North Wollo,Meket,Timtimat,38.966915,11.715781,NA,2,2013-08-01,Meher-13,186,0.4
1287,360ET_D,222366,3,2013,Amhara,North Wollo,Meket,Timtimat,38.966915,11.715781,160,3,2013-08-01,Meher-13,64,0.4
1287,341ET_D,asassa,4,2013,Amhara,North Wollo,Meket,Timtimat,38.966915,11.715781,NA,1,2013-08-01,Meher-13,191,0.4
1288,019ET_D,204488,2,2013,Amhara,North Wollo,Meket,Timtimat,38.966915,11.715781,NA,3,2013-08-01,Meher-13,272,0.4
1288,414ET_D,228753,1,2013,Amhara,North Wollo,Meket,Timtimat,38.966915,11.715781,NA,4,2013-08-01,Meher-13,197,0.4
1288,167ET_D,236269,3,2013,Amhara,North Wollo,Meket,Timtimat,38.966915,11.715781,NA,1,2013-08-01,Meher-13,191,0.4
1288,341ET_D,asassa,4,2013,Amhara,North Wollo,Meket,Timtimat,38.966915,11.715781,147.5,2,2013-08-01,Meher-13,59,0.4
1289,048ET_D,208253,1,2013,Amhara,North Wollo,Meket,Timtimat,38.960954,11.715978,295,4,2013-08-01,Meher-13,118,0.4
1289,246ET_D,210817b,2,2013,Amhara,North Wollo,Meket,Timtimat,38.960954,11.715978,112.5,3,2013-08-01,Meher-13,45,0.4
1289,360ET_D,222366,3,2013,Amhara,North Wollo,Meket,Timtimat,38.960954,11.715978,342.5,1,2013-08-01,Meher-13,137,0.4
1289,341ET_D,asassa,4,2013,Amhara,North Wollo,Meket,Timtimat,38.960954,11.715978,157.5,2,2013-08-01,Meher-13,63,0.4
1290,242ET_D,210812a,2,2014,Amhara,North Wollo,Meket,Timtimat,38.967679,11.704313,66.25,3,2014-08-01,Meher-14,106,1.6
1290,360ET_D,222366,1,2014,Amhara,North Wollo,Meket,Timtimat,38.967679,11.704313,33.75,4,2014-08-01,Meher-14,54,1.6
1290,415ET_D,222854,3,2014,Amhara,North Wollo,Meket,Timtimat,38.967679,11.704313,53.125,2,2014-08-01,Meher-14,85,1.6
1290,341ET_D,asassa,4,2014,Amhara,North Wollo,Meket,Timtimat,38.967679,11.704313,132.5,1,2014-08-01,Meher-14,212,1.6
1291,249ET_D,210820a,1,2014,Amhara,North Wollo,Meket,Timtimat,38.966657,11.718908,93.125,4,2014-08-01,Meher-14,149,1.6
1291,214357,214357,3,2014,Amhara,North Wollo,Meket,Timtimat,38.966657,11.718908,62.5,3,2014-08-01,Meher-14,100,1.6
1291,222816b,222816b,2,2014,Amhara,North Wollo,Meket,Timtimat,38.966657,11.718908,61.25,1,2014-08-01,Meher-14,98,1.6
1291,341ET_D,asassa,4,2014,Amhara,North Wollo,Meket,Timtimat,38.966657,11.718908,133.125,2,2014-08-01,Meher-14,213,1.6
1292,082ET_D,212564,2,2014,Amhara,North Wollo,Meket,Timtimat,38.961361,11.717624,31.25,2,2014-08-01,Meher-14,50,1.6
1292,414ET_D,228753,1,2014,Amhara,North Wollo,Meket,Timtimat,38.961361,11.717624,105.625,4,2014-08-01,Meher-14,169,1.6
1292,238492a,238492a,3,2014,Amhara,North Wollo,Meket,Timtimat,38.961361,11.717624,NA,3,2014-08-01,Meher-14,NA,1.6
1292,341ET_D,asassa,4,2014,Amhara,North Wollo,Meket,Timtimat,38.961361,11.717624,43.75,1,2014-08-01,Meher-14,70,1.6
1293,272ET_D,227056b,1,2014,Amhara,North Wollo,Meket,Timtimat,38.961327,11.708637,41.875,4,2014-08-01,Meher-14,67,1.6
1293,414ET_D,228753,3,2014,Amhara,North Wollo,Meket,Timtimat,38.961327,11.708637,62.5,1,2014-08-01,Meher-14,100,1.6
1293,168ET_D,236276,2,2014,Amhara,North Wollo,Meket,Timtimat,38.961327,11.708637,23.75,3,2014-08-01,Meher-14,38,1.6
1293,341ET_D,asassa,4,2014,Amhara,North Wollo,Meket,Timtimat,38.961327,11.708637,121.25,2,2014-08-01,Meher-14,194,1.6
1294,121ET_D,222541,1,2014,Amhara,North Wollo,Meket,Timtimat,38.963118,11.716176,NA,1,2014-08-01,Meher-14,NA,1.6
1294,227061,227061,2,2014,Amhara,North Wollo,Meket,Timtimat,38.963118,11.716176,NA,2,2014-08-01,Meher-14,NA,1.6
1294,169ET_D,236278,3,2014,Amhara,North Wollo,Meket,Timtimat,38.963118,11.716176,NA,4,2014-08-01,Meher-14,NA,1.6
1294,341ET_D,asassa,4,2014,Amhara,North Wollo,Meket,Timtimat,38.963118,11.716176,NA,3,2014-08-01,Meher-14,NA,1.6
1295,082ET_D,212564,1,2014,Amhara,North Wollo,Meket,Timtimat,38.963856,11.717621,NA,4,2014-08-01,Meher-14,NA,1.6
1295,238119,238119,3,2014,Amhara,North Wollo,Meket,Timtimat,38.963856,11.717621,NA,1,2014-08-01,Meher-14,NA,1.6
1295,238492a,238492a,2,2014,Amhara,North Wollo,Meket,Timtimat,38.963856,11.717621,NA,2,2014-08-01,Meher-14,NA,1.6
1295,341ET_D,asassa,4,2014,Amhara,North Wollo,Meket,Timtimat,38.963856,11.717621,NA,3,2014-08-01,Meher-14,NA,1.6
1296,272ET_D,227056b,2,2014,Amhara,North Wollo,Meket,Timtimat,38.950935,11.714173,153.125,3,2014-08-01,Meher-14,245,1.6
1296,168ET_D,236276,3,2014,Amhara,North Wollo,Meket,Timtimat,38.950935,11.714173,111.875,2,2014-08-01,Meher-14,179,1.6
1296,169ET_D,236278,1,2014,Amhara,North Wollo,Meket,Timtimat,38.950935,11.714173,73.125,4,2014-08-01,Meher-14,117,1.6
1296,341ET_D,asassa,4,2014,Amhara,North Wollo,Meket,Timtimat,38.950935,11.714173,115.625,1,2014-08-01,Meher-14,185,1.6
1297,121ET_D,222541,3,2014,Amhara,North Wollo,Meket,Timtimat,38.96492438461539,11.714642282051281,NA,3,2014-08-01,Meher-14,521,1.6
1297,238119,238119,2,2014,Amhara,North Wollo,Meket,Timtimat,38.96492438461539,11.714642282051281,128.75,1,2014-08-01,Meher-14,206,1.6
1297,238492a,238492a,1,2014,Amhara,North Wollo,Meket,Timtimat,38.96492438461539,11.714642282051281,179.375,4,2014-08-01,Meher-14,287,1.6
1297,341ET_D,asassa,4,2014,Amhara,North Wollo,Meket,Timtimat,38.96492438461539,11.714642282051281,126.875,2,2014-08-01,Meher-14,203,1.6
1298,242ET_D,210812a,1,2014,Amhara,North Wollo,Meket,Timtimat,38.964966,11.716355,73.75,4,2014-08-01,Meher-14,118,1.6
1298,415ET_D,222854,2,2014,Amhara,North Wollo,Meket,Timtimat,38.964966,11.716355,54.375,2,2014-08-01,Meher-14,87,1.6
1298,326ET_D,238573,3,2014,Amhara,North Wollo,Meket,Timtimat,38.964966,11.716355,57.5,3,2014-08-01,Meher-14,92,1.6
1298,341ET_D,asassa,4,2014,Amhara,North Wollo,Meket,Timtimat,38.964966,11.716355,85,1,2014-08-01,Meher-14,136,1.6
1299,121ET_D,222541,1,2014,Amhara,North Wollo,Meket,Timtimat,38.969242,11.714171,81.875,4,2014-08-01,Meher-14,131,1.6
1299,227061,227061,2,2014,Amhara,North Wollo,Meket,Timtimat,38.969242,11.714171,NA,2,2014-08-01,Meher-14,NA,1.6
1299,169ET_D,236278,3,2014,Amhara,North Wollo,Meket,Timtimat,38.969242,11.714171,49.375,3,2014-08-01,Meher-14,79,1.6
1299,341ET_D,asassa,4,2014,Amhara,North Wollo,Meket,Timtimat,38.969242,11.714171,50,1,2014-08-01,Meher-14,80,1.6
1300,249ET_D,210820a,3,2014,Amhara,North Wollo,Meket,Timtimat,38.970725,11.72374,180,3,2014-08-01,Meher-14,288,1.6
1300,415ET_D,222854,1,2014,Amhara,North Wollo,Meket,Timtimat,38.970725,11.72374,110.625,4,2014-08-01,Meher-14,177,1.6
1300,326ET_D,238573,2,2014,Amhara,North Wollo,Meket,Timtimat,38.970725,11.72374,90.625,2,2014-08-01,Meher-14,145,1.6
1300,341ET_D,asassa,4,2014,Amhara,North Wollo,Meket,Timtimat,38.970725,11.72374,142.5,1,2014-08-01,Meher-14,228,1.6
1301,019ET_D,204488,2,2014,Amhara,North Wollo,Meket,Timtimat,38.968704,11.720919,181.875,3,2014-08-01,Meher-14,291,1.6
1301,167ET_D,236269,3,2014,Amhara,North Wollo,Meket,Timtimat,38.968704,11.720919,166.875,2,2014-08-01,Meher-14,267,1.6
1301,168ET_D,236276,1,2014,Amhara,North Wollo,Meket,Timtimat,38.968704,11.720919,NA,4,2014-08-01,Meher-14,321,1.6
1301,341ET_D,asassa,4,2014,Amhara,North Wollo,Meket,Timtimat,38.968704,11.720919,163.75,1,2014-08-01,Meher-14,262,1.6
1302,019ET_D,204488,1,2014,Amhara,North Wollo,Meket,Timtimat,38.968195,11.720692,146.875,4,2014-08-01,Meher-14,235,1.6
1302,048ET_D,208253,3,2014,Amhara,North Wollo,Meket,Timtimat,38.968195,11.720692,215,1,2014-08-01,Meher-14,344,1.6
1302,167ET_D,236269,2,2014,Amhara,North Wollo,Meket,Timtimat,38.968195,11.720692,123.125,2,2014-08-01,Meher-14,197,1.6
1302,341ET_D,asassa,4,2014,Amhara,North Wollo,Meket,Timtimat,38.968195,11.720692,313.75,3,2014-08-01,Meher-14,502,1.6
1303,249ET_D,210820a,1,2014,Amhara,North Wollo,Meket,Timtimat,38.94707,11.707127,168.125,4,2014-08-01,Meher-14,269,1.6
1303,214357,214357,3,2014,Amhara,North Wollo,Meket,Timtimat,38.94707,11.707127,164.375,2,2014-08-01,Meher-14,263,1.6
1303,222816b,222816b,2,2014,Amhara,North Wollo,Meket,Timtimat,38.94707,11.707127,190.625,3,2014-08-01,Meher-14,305,1.6
1303,341ET_D,asassa,4,2014,Amhara,North Wollo,Meket,Timtimat,38.94707,11.707127,188.125,1,2014-08-01,Meher-14,301,1.6
1304,048ET_D,208253,1,2014,Amhara,North Wollo,Meket,Timtimat,38.97092,11.724008,161.875,4,2014-08-01,Meher-14,259,1.6
1304,246ET_D,210817b,2,2014,Amhara,North Wollo,Meket,Timtimat,38.97092,11.724008,83.125,1,2014-08-01,Meher-14,133,1.6
1304,360ET_D,222366,3,2014,Amhara,North Wollo,Meket,Timtimat,38.97092,11.724008,156.25,3,2014-08-01,Meher-14,250,1.6
1304,341ET_D,asassa,4,2014,Amhara,North Wollo,Meket,Timtimat,38.97092,11.724008,156.875,2,2014-08-01,Meher-14,251,1.6
1305,019ET_D,204488,2,2014,Amhara,North Wollo,Meket,Timtimat,38.966338,11.718928,72.5,2,2014-08-01,Meher-14,116,1.6
1305,414ET_D,228753,1,2014,Amhara,North Wollo,Meket,Timtimat,38.966338,11.718928,173.125,4,2014-08-01,Meher-14,277,1.6
1305,167ET_D,236269,3,2014,Amhara,North Wollo,Meket,Timtimat,38.966338,11.718928,169.375,3,2014-08-01,Meher-14,271,1.6
1305,341ET_D,asassa,4,2014,Amhara,North Wollo,Meket,Timtimat,38.966338,11.718928,120.625,1,2014-08-01,Meher-14,193,1.6
1306,048ET_D,208253,1,2014,Amhara,North Wollo,Meket,Timtimat,38.966338,11.718928,130.625,4,2014-08-01,Meher-14,209,1.6
1306,246ET_D,210817b,2,2014,Amhara,North Wollo,Meket,Timtimat,38.966338,11.718928,168.75,2,2014-08-01,Meher-14,270,1.6
1306,360ET_D,222366,3,2014,Amhara,North Wollo,Meket,Timtimat,38.966338,11.718928,186.25,3,2014-08-01,Meher-14,298,1.6
1306,341ET_D,asassa,4,2014,Amhara,North Wollo,Meket,Timtimat,38.966338,11.718928,191.25,1,2014-08-01,Meher-14,306,1.6
1307,242ET_D,210812a,2,2014,Amhara,North Wollo,Meket,Timtimat,38.967299,11.705297,NA,3,2014-08-01,Meher-14,NA,1.6
1307,360ET_D,222366,1,2014,Amhara,North Wollo,Meket,Timtimat,38.967299,11.705297,62.5,4,2014-08-01,Meher-14,100,1.6
1307,415ET_D,222854,3,2014,Amhara,North Wollo,Meket,Timtimat,38.967299,11.705297,199.375,1,2014-08-01,Meher-14,319,1.6
1307,341ET_D,asassa,4,2014,Amhara,North Wollo,Meket,Timtimat,38.967299,11.705297,128.125,2,2014-08-01,Meher-14,205,1.6
1308,249ET_D,210820a,1,2014,Amhara,North Wollo,Meket,Timtimat,38.968789,11.72146,198.75,4,2014-08-01,Meher-14,318,1.6
1308,214357,214357,3,2014,Amhara,North Wollo,Meket,Timtimat,38.968789,11.72146,151.25,3,2014-08-01,Meher-14,242,1.6
1308,222816b,222816b,2,2014,Amhara,North Wollo,Meket,Timtimat,38.968789,11.72146,198.125,2,2014-08-01,Meher-14,317,1.6
1308,341ET_D,asassa,4,2014,Amhara,North Wollo,Meket,Timtimat,38.968789,11.72146,197.5,1,2014-08-01,Meher-14,316,1.6
1309,082ET_D,212564,2,2014,Amhara,North Wollo,Meket,Timtimat,38.960685,11.718022,193.125,3,2014-08-01,Meher-14,309,1.6
1309,414ET_D,228753,1,2014,Amhara,North Wollo,Meket,Timtimat,38.960685,11.718022,153.125,4,2014-08-01,Meher-14,245,1.6
1309,238492a,238492a,3,2014,Amhara,North Wollo,Meket,Timtimat,38.960685,11.718022,212.5,2,2014-08-01,Meher-14,340,1.6
1309,341ET_D,asassa,4,2014,Amhara,North Wollo,Meket,Timtimat,38.960685,11.718022,311.875,1,2014-08-01,Meher-14,499,1.6
1310,272ET_D,227056b,1,2014,Amhara,North Wollo,Meket,Timtimat,38.979377,11.710227,239.375,4,2014-08-01,Meher-14,383,1.6
1310,414ET_D,228753,3,2014,Amhara,North Wollo,Meket,Timtimat,38.979377,11.710227,98.75,1,2014-08-01,Meher-14,158,1.6
1310,168ET_D,236276,2,2014,Amhara,North Wollo,Meket,Timtimat,38.979377,11.710227,187.5,2,2014-08-01,Meher-14,300,1.6
1310,341ET_D,asassa,4,2014,Amhara,North Wollo,Meket,Timtimat,38.979377,11.710227,210,3,2014-08-01,Meher-14,336,1.6
1311,121ET_D,222541,1,2014,Amhara,North Wollo,Meket,Timtimat,38.96286,11.720438,NA,4,2014-08-01,Meher-14,589,1.6
1311,227061,227061,2,2014,Amhara,North Wollo,Meket,Timtimat,38.96286,11.720438,153.75,3,2014-08-01,Meher-14,246,1.6
1311,169ET_D,236278,3,2014,Amhara,North Wollo,Meket,Timtimat,38.96286,11.720438,NA,2,2014-08-01,Meher-14,436,1.6
1311,341ET_D,asassa,4,2014,Amhara,North Wollo,Meket,Timtimat,38.96286,11.720438,116.25,1,2014-08-01,Meher-14,186,1.6
1312,082ET_D,212564,1,2014,Amhara,North Wollo,Meket,Timtimat,38.945896,11.706735,97.5,4,2014-08-01,Meher-14,156,1.6
1312,238119,238119,3,2014,Amhara,North Wollo,Meket,Timtimat,38.945896,11.706735,149.375,2,2014-08-01,Meher-14,239,1.6
1312,238492a,238492a,2,2014,Amhara,North Wollo,Meket,Timtimat,38.945896,11.706735,152.5,3,2014-08-01,Meher-14,244,1.6
1312,341ET_D,asassa,4,2014,Amhara,North Wollo,Meket,Timtimat,38.945896,11.706735,141.25,1,2014-08-01,Meher-14,226,1.6
1313,272ET_D,227056b,2,2014,Amhara,North Wollo,Meket,Timtimat,38.964003,11.716388,68.75,1,2014-08-01,Meher-14,110,1.6
1313,168ET_D,236276,3,2014,Amhara,North Wollo,Meket,Timtimat,38.964003,11.716388,85.625,2,2014-08-01,Meher-14,137,1.6
1313,169ET_D,236278,1,2014,Amhara,North Wollo,Meket,Timtimat,38.964003,11.716388,102.5,4,2014-08-01,Meher-14,164,1.6
1313,341ET_D,asassa,4,2014,Amhara,North Wollo,Meket,Timtimat,38.964003,11.716388,59.375,3,2014-08-01,Meher-14,95,1.6
1314,121ET_D,222541,3,2014,Amhara,North Wollo,Meket,Timtimat,38.946758,11.706276,137.5,1,2014-08-01,Meher-14,220,1.6
1314,238119,238119,2,2014,Amhara,North Wollo,Meket,Timtimat,38.946758,11.706276,96.875,3,2014-08-01,Meher-14,155,1.6
1314,238492a,238492a,1,2014,Amhara,North Wollo,Meket,Timtimat,38.946758,11.706276,175.625,4,2014-08-01,Meher-14,281,1.6
1314,341ET_D,asassa,4,2014,Amhara,North Wollo,Meket,Timtimat,38.946758,11.706276,180,2,2014-08-01,Meher-14,288,1.6
1315,242ET_D,210812a,1,2014,Amhara,North Wollo,Meket,Timtimat,38.959369,11.716781,161.875,4,2014-08-01,Meher-14,259,1.6
1315,415ET_D,222854,2,2014,Amhara,North Wollo,Meket,Timtimat,38.959369,11.716781,111.25,1,2014-08-01,Meher-14,178,1.6
1315,326ET_D,238573,3,2014,Amhara,North Wollo,Meket,Timtimat,38.959369,11.716781,79.375,3,2014-08-01,Meher-14,127,1.6
1315,341ET_D,asassa,4,2014,Amhara,North Wollo,Meket,Timtimat,38.959369,11.716781,146.25,2,2014-08-01,Meher-14,234,1.6
1316,121ET_D,222541,1,2014,Amhara,North Wollo,Meket,Timtimat,38.97885,11.706684,200,4,2014-08-01,Meher-14,320,1.6
1316,227061,227061,2,2014,Amhara,North Wollo,Meket,Timtimat,38.97885,11.706684,260,3,2014-08-01,Meher-14,416,1.6
1316,169ET_D,236278,3,2014,Amhara,North Wollo,Meket,Timtimat,38.97885,11.706684,134.375,1,2014-08-01,Meher-14,215,1.6
1316,341ET_D,asassa,4,2014,Amhara,North Wollo,Meket,Timtimat,38.97885,11.706684,242.5,2,2014-08-01,Meher-14,388,1.6
1317,249ET_D,210820a,3,2014,Amhara,North Wollo,Meket,Timtimat,38.978825,11.706672,223.125,2,2014-08-01,Meher-14,357,1.6
1317,415ET_D,222854,1,2014,Amhara,North Wollo,Meket,Timtimat,38.978825,11.706672,170.625,4,2014-08-01,Meher-14,273,1.6
1317,326ET_D,238573,2,2014,Amhara,North Wollo,Meket,Timtimat,38.978825,11.706672,198.75,1,2014-08-01,Meher-14,318,1.6
1317,341ET_D,asassa,4,2014,Amhara,North Wollo,Meket,Timtimat,38.978825,11.706672,65.625,3,2014-08-01,Meher-14,105,1.6
1318,019ET_D,204488,2,2014,Amhara,North Wollo,Meket,Timtimat,38.969496,11.721902,48.75,1,2014-08-01,Meher-14,78,1.6
1318,167ET_D,236269,3,2014,Amhara,North Wollo,Meket,Timtimat,38.969496,11.721902,66.875,3,2014-08-01,Meher-14,107,1.6
1318,168ET_D,236276,1,2014,Amhara,North Wollo,Meket,Timtimat,38.969496,11.721902,65,4,2014-08-01,Meher-14,104,1.6
1318,341ET_D,asassa,4,2014,Amhara,North Wollo,Meket,Timtimat,38.969496,11.721902,185.625,2,2014-08-01,Meher-14,297,1.6
1319,019ET_D,204488,1,2014,Amhara,North Wollo,Meket,Timtimat,38.96492438461539,11.714642282051281,NA,4,2014-08-01,Meher-14,784,1.6
1319,048ET_D,208253,3,2014,Amhara,North Wollo,Meket,Timtimat,38.96492438461539,11.714642282051281,135,1,2014-08-01,Meher-14,216,1.6
1319,167ET_D,236269,2,2014,Amhara,North Wollo,Meket,Timtimat,38.96492438461539,11.714642282051281,170.625,3,2014-08-01,Meher-14,273,1.6
1319,341ET_D,asassa,4,2014,Amhara,North Wollo,Meket,Timtimat,38.96492438461539,11.714642282051281,205.625,2,2014-08-01,Meher-14,329,1.6
1320,249ET_D,210820a,1,2014,Amhara,North Wollo,Meket,Timtimat,38.943932,11.705448,108.125,4,2014-08-01,Meher-14,173,1.6
1320,214357,214357,3,2014,Amhara,North Wollo,Meket,Timtimat,38.943932,11.705448,99.375,3,2014-08-01,Meher-14,159,1.6
1320,222816b,222816b,2,2014,Amhara,North Wollo,Meket,Timtimat,38.943932,11.705448,145.625,1,2014-08-01,Meher-14,233,1.6
1320,341ET_D,asassa,4,2014,Amhara,North Wollo,Meket,Timtimat,38.943932,11.705448,55.625,2,2014-08-01,Meher-14,89,1.6
1321,048ET_D,208253,1,2014,Amhara,North Wollo,Meket,Timtimat,38.96916,11.721368,201.875,4,2014-08-01,Meher-14,323,1.6
1321,246ET_D,210817b,2,2014,Amhara,North Wollo,Meket,Timtimat,38.96916,11.721368,194.375,1,2014-08-01,Meher-14,311,1.6
1321,360ET_D,222366,3,2014,Amhara,North Wollo,Meket,Timtimat,38.96916,11.721368,234.375,3,2014-08-01,Meher-14,375,1.6
1321,341ET_D,asassa,4,2014,Amhara,North Wollo,Meket,Timtimat,38.96916,11.721368,257.5,2,2014-08-01,Meher-14,412,1.6
1322,019ET_D,204488,2,2014,Amhara,North Wollo,Meket,Timtimat,38.968291,11.720389,98.125,3,2014-08-01,Meher-14,157,1.6
1322,414ET_D,228753,1,2014,Amhara,North Wollo,Meket,Timtimat,38.968291,11.720389,31.25,4,2014-08-01,Meher-14,50,1.6
1322,167ET_D,236269,3,2014,Amhara,North Wollo,Meket,Timtimat,38.968291,11.720389,98.75,2,2014-08-01,Meher-14,158,1.6
1322,341ET_D,asassa,4,2014,Amhara,North Wollo,Meket,Timtimat,38.968291,11.720389,140,1,2014-08-01,Meher-14,224,1.6
1323,048ET_D,208253,1,2014,Amhara,North Wollo,Meket,Timtimat,38.96492438461539,11.714642282051281,121.875,4,2014-08-01,Meher-14,195,1.6
1323,246ET_D,210817b,2,2014,Amhara,North Wollo,Meket,Timtimat,38.96492438461539,11.714642282051281,65.625,2,2014-08-01,Meher-14,105,1.6
1323,360ET_D,222366,3,2014,Amhara,North Wollo,Meket,Timtimat,38.96492438461539,11.714642282051281,NA,3,2014-08-01,Meher-14,NA,1.6
1323,341ET_D,asassa,4,2014,Amhara,North Wollo,Meket,Timtimat,38.96492438461539,11.714642282051281,186.875,1,2014-08-01,Meher-14,299,1.6
1324,242ET_D,210812a,2,2014,Amhara,North Wollo,Meket,Timtimat,38.967908,11.705506,167.5,1,2014-08-01,Meher-14,268,1.6
1324,360ET_D,222366,1,2014,Amhara,North Wollo,Meket,Timtimat,38.967908,11.705506,121.25,4,2014-08-01,Meher-14,194,1.6
1324,415ET_D,222854,3,2014,Amhara,North Wollo,Meket,Timtimat,38.967908,11.705506,100,2,2014-08-01,Meher-14,160,1.6
1324,341ET_D,asassa,4,2014,Amhara,North Wollo,Meket,Timtimat,38.967908,11.705506,196.25,3,2014-08-01,Meher-14,314,1.6
1325,242ET_D,210812a,1,2014,Amhara,North Wollo,Meket,Hamusit,39.02029,11.78779,24.375,2,2014-08-01,Meher-14,39,1.6
1325,415ET_D,222854,2,2014,Amhara,North Wollo,Meket,Hamusit,39.02029,11.78779,29.375,3,2014-08-01,Meher-14,47,1.6
1325,326ET_D,238573,3,2014,Amhara,North Wollo,Meket,Hamusit,39.02029,11.78779,40,4,2014-08-01,Meher-14,64,1.6
1325,341ET_D,asassa,4,2014,Amhara,North Wollo,Meket,Hamusit,39.02029,11.78779,35,1,2014-08-01,Meher-14,56,1.6
1326,272ET_D,227056b,1,2014,Amhara,North Wollo,Meket,Hamusit,39.02391,11.77979,120.625,2,2014-08-01,Meher-14,193,1.6
1326,414ET_D,228753,3,2014,Amhara,North Wollo,Meket,Hamusit,39.02391,11.77979,NA,4,2014-08-01,Meher-14,NA,1.6
1326,168ET_D,236276,2,2014,Amhara,North Wollo,Meket,Hamusit,39.02391,11.77979,65.625,3,2014-08-01,Meher-14,105,1.6
1326,341ET_D,asassa,4,2014,Amhara,North Wollo,Meket,Hamusit,39.02391,11.77979,78.125,1,2014-08-01,Meher-14,125,1.6
1329,082ET_D,212564,2,2013,Amhara,North Wollo,Meket,Hamusit,39.0209,11.77969,87.5,4,2013-08-01,Meher-13,35,0.4
1329,214357,214357,1,2013,Amhara,North Wollo,Meket,Hamusit,39.0209,11.77969,22.5,2,2013-08-01,Meher-13,9,0.4
1329,238492a,238492a,3,2013,Amhara,North Wollo,Meket,Hamusit,39.0209,11.77969,125,3,2013-08-01,Meher-13,50,0.4
1329,341ET_D,asassa,4,2013,Amhara,North Wollo,Meket,Hamusit,39.0209,11.77969,107.5,1,2013-08-01,Meher-13,43,0.4
1330,082ET_D,212564,1,2014,Amhara,North Wollo,Meket,Hamusit,39.02308,11.77892,106.875,4,2014-08-01,Meher-14,171,1.6
1330,238119,238119,3,2014,Amhara,North Wollo,Meket,Hamusit,39.02308,11.77892,154.375,3,2014-08-01,Meher-14,247,1.6
1330,238492a,238492a,2,2014,Amhara,North Wollo,Meket,Hamusit,39.02308,11.77892,161.875,2,2014-08-01,Meher-14,259,1.6
1330,341ET_D,asassa,4,2014,Amhara,North Wollo,Meket,Hamusit,39.02308,11.77892,125.625,1,2014-08-01,Meher-14,201,1.6
1333,019ET_D,204488,1,2014,Amhara,North Wollo,Meket,Hamusit,39.01776,11.7906,61.875,3,2014-08-01,Meher-14,99,1.6
1333,048ET_D,208253,3,2014,Amhara,North Wollo,Meket,Hamusit,39.01776,11.7906,78.75,2,2014-08-01,Meher-14,126,1.6
